level,QRCode,Phase,Message
info,12001,数据帧,84 F8 0C 21 22 46 82 F8 0D 01 10 46 80 F8 0E 11 03 21 00 F5 86 70 29 70 06 46 02 F0 87 FC 68 80 29 78 62 18 49 1C 82 F8 0C 01 CA B2 A1 18 00 0A 81 F8 0C 01 52 1C D2 B2 2A 70 31 46 05 48 02 F0 22 F8 BD E8 70 40 02 20 04 F0 C5 B9 00 00 00 20 94 00 00 20 4C 35 00 20 72 B6 FE E7 00 22 29 B1 01 29 1A D0 02 29 1B D0 4F F4 40 72 0E 49 0B 68 23 F4 40 73 0B 60 0B 68 13 43 0B 60 0A 68 22 F0
info,12001,数据传输,[固件升级] 发送数据帧 19/117（256 字节）
info,12001,数据帧,F8 02 0A 60 0A 68 02 23 03 EB C0 00 02 43 0A 60 08 68 40 F4 80 30 08 60 70 47 4F F4 80 72 E5 E7 4F F4 00 72 E2 E7 00 00 10 3C 02 40 06 4A 13 68 23 F4 40 73 13 60 13 68 13 60 13 68 43 F0 01 03 13 60 01 70 70 47 00 00 10 3C 02 40 09 49 10 B5 0C 68 24 F4 40 74 0C 60 0C 68 44 F4 40 74 0C 60 0C 68 44 F0 01 04 0C 60 02 60 BF F3 6F 8F 43 60 10 BD 00 00 10 3C 02 40 07 4A 13 68 23 F4 40 73
info,12001,数据帧,13 60 13 68 43 F4 80 73 13 60 13 68 43 F0 01 03 13 60 01 80 70 47 00 00 10 3C 02 40 07 4A 13 68 23 F4 40 73 13 60 13 68 43 F4 00 73 13 60 13 68 43 F0 01 03 13 60 01 60 70 47 00 00 10 3C 02 40 17 49 08 68 C2 06 17 48 05 D5 C2 69 42 F0 10 02 C2 61 10 22 0A 60 0A 68 92 06 05 D5 C2 69 42 F0 08 02 C2 61 20 22 0A 60 0A 68 52 06 05 D5 C2 69 42 F0 04 02 C2 61 40 22 0A 60 0A 68 12 06 05 D5
info,12001,数据传输,[固件升级] 发送数据帧 20/117（256 字节）
info,12001,数据帧,C2 69 42 F0 02 02 C2 61 80 22 0A 60 0A 68 92 07 05 D5 C2 69 42 F0 20 02 C2 61 02 20 08 60 70 47 0C 3C 02 40 80 37 00 20 70 B5 11 49 04 46 00 20 C8 61 00 F0 95 FE 05 46 0E 4E 09 E0 60 1C 07 D0 24 B1 00 F0 8D FE 40 1B A0 42 01 D9 03 20 70 BD 30 68 C0 03 F2 D4 30 68 C0 07 01 D0 01 20 30 60 30 68 10 F0 F2 00 F2 D0 FF F7 AA FF 01 20 70 BD 80 37 00 20 0C 3C 02 40 30 B5 10 4A 10 7F 01 28
info,12001,数据帧,1B D1 50 7F 01 28 18 D0 11 8A 93 7B 50 6A 41 EA 03 21 8B B2 D1 8B 01 25 09 4C 81 42 06 D3 B3 F5 48 7F 03 D2 20 78 20 F0 40 00 04 E0 81 42 04 D2 20 78 40 F0 40 00 20 70 55 77 30 BD 54 00 00 20 4F 00 00 20 0F 4B 10 B5 98 6A 0A 28 16 D3 0E 48 01 21 C0 F8 8C 12 00 22 C0 F8 90 22 C0 F8 94 12 C0 F8 98 22 09 4C A0 78 C0 07 07 D1 18 89 40 BA 01 F0 38 FF A0 78 40 F0 01 00 A0 70 BD E8 10 40
info,12001,数据传输,[固件升级] 发送数据帧 21/117（256 字节）
info,12001,数据帧,03 F0 84 BE 54 00 00 20 00 80 40 42 4F 00 00 20 06 48 00 21 C0 F8 8C 12 01 21 C0 F8 90 12 C0 F8 98 12 C0 F8 9C 12 03 F0 71 BE 00 00 00 80 40 42 1C B5 01 21 8D F8 00 10 06 21 8D F8 01 10 02 0A 8D F8 02 20 8D F8 03 00 00 20 8D F8 04 00 8D F8 05 00 68 46 02 F0 2A FB 8D F8 06 00 00 0A 8D F8 07 00 08 22 69 46 03 48 01 F0 CD FE 05 20 00 F0 91 FC 1C BD 4C 35 00 20 10 B5 FE F7 39 FF 63 21
info,12001,数据帧,90 FB F1 F2 01 FB 12 00 C0 B2 10 BD 2D E9 F0 47 61 4F 38 79 61 4E 00 06 B8 78 4F F0 00 05 28 D5 C0 07 1A D1 05 20 04 F0 56 F8 03 F0 63 FE 09 20 03 F0 42 FA 75 62 5A 48 B5 62 86 F8 21 50 05 70 F5 62 86 F8 34 50 35 77 38 78 20 F0 40 00 38 70 75 77 B8 78 40 F0 01 00 B8 70 78 78 00 06 06 D5 70 89 03 F0 01 FF 78 78 20 F0 80 00 78 70 BD E8 F0 87 20 F0 01 00 B8 70 DF F8 28 91 86 F8 20 50
info,12001,数据传输,[固件升级] 发送数据帧 22/117（256 字节）
info,12001,数据帧,00 24 D9 F8 00 02 4F F0 01 0A 08 B9 86 F8 20 A0 45 48 D0 F8 14 12 29 B9 96 F8 20 10 41 F0 02 01 86 F8 20 10 80 46 D0 F8 10 02 28 B9 96 F8 20 00 40 F0 04 00 86 F8 20 00 05 20 04 F0 0C F8 D9 F8 00 02 00 B9 01 24 D8 F8 14 12 40 46 09 B9 44 F0 02 04 D0 F8 10 02 08 B9 44 F0 04 04 96 F8 20 00 A0 42 01 D0 86 F8 20 50 96 F8 20 00 DF F8 BC 80 C0 43 40 07 20 D1 96 F8 21 00 B8 BB 98 F8 00 00
info,12001,数据帧,01 28 B4 D0 86 F8 21 A0 54 46 19 20 1C 36 03 F0 D3 F9 F5 60 B8 78 20 F0 01 00 B8 70 35 76 06 F8 01 4B 06 F8 03 5B 38 78 20 F0 40 00 38 70 16 F8 20 09 C0 43 40 07 19 D0 96 F8 21 00 01 28 19 D1 98 F8 00 00 01 28 92 D0 86 F8 21 50 03 F0 D2 FD 01 20 03 F0 B1 F9 75 62 B5 62 B8 78 20 F0 01 00 B8 70 35 77 38 78 20 F0 40 00 38 70 96 F8 21 00 01 28 0D D0 78 78 00 06 06 D5 70 89 03 F0 74 FE
info,12001,数据传输,[固件升级] 发送数据帧 23/117（256 字节）
info,12001,数据帧,78 78 20 F0 80 00 78 70 BD E8 F0 47 FF F7 00 BF BD E8 F0 47 FF F7 D6 BE 4F 00 00 20 54 00 00 20 38 00 00 20 00 80 40 42 00 00 41 42 3C 00 00 20 78 B5 00 24 00 94 90 F8 3C 20 01 2A 19 D0 01 22 80 F8 3C 20 0A 68 07 25 03 68 09 2A 13 D9 DE 68 0A 3A 02 EB 42 02 95 40 AE 43 DE 60 0A 78 8B 68 0A 3A 02 EB 42 02 93 40 02 68 D5 68 2B 43 D3 60 10 E0 02 20 78 BD 1E 69 02 EB 42 02 95 40 AE 43
info,12001,数据帧,1E 61 0A 78 8B 68 02 EB 42 02 93 40 02 68 15 69 2B 43 13 61 4A 68 1F 25 07 2A 13 D2 03 68 5E 6B 52 1E 02 EB 82 02 95 40 AE 43 5E 63 0A 88 93 B2 0A 79 52 1E 02 EB 82 02 93 40 02 68 55 6B 2B 43 53 63 27 E0 03 68 0D 2A 12 D2 1E 6B D2 1F 02 EB 82 02 95 40 AE 43 1E 63 0A 88 93 B2 0A 79 D2 1F 02 EB 82 02 93 40 02 68 15 6B 2B 43 13 63 11 E0 DE 6A 0D 3A 02 EB 82 02 95 40 AE 43 DE 62 0A 88
info,12001,数据传输,[固件升级] 发送数据帧 24/117（256 字节）
info,12001,数据帧,93 B2 0A 79 0D 3A 02 EB 82 02 93 40 02 68 D5 6A 2B 43 D3 62 16 4B 05 68 14 4A 9D 42 06 D1 0D 68 12 2D 03 D1 55 68 45 F4 80 05 55 60 05 68 9D 42 18 D1 0B 68 10 2B 01 D0 11 2B 13 D1 53 68 43 F4 00 03 53 60 09 68 10 29 0C D1 0A 49 0A 4A 09 68 B1 FB F2 F1 01 EB 81 01 49 00 00 E0 49 1E 00 91 00 29 FB D1 80 F8 3C 40 00 20 78 BD 00 23 01 40 00 20 01 40 38 05 00 20 40 42 0F 00 70 47 70 47
info,12001,数据帧,70 47 70 B5 04 00 4F F0 00 06 03 D0 20 6C 00 25 10 B1 07 E0 01 20 70 BD 20 46 00 F0 1D F8 65 64 84 F8 3C 50 20 6C C0 06 10 D4 20 6C 20 F4 88 50 40 F0 02 00 20 64 20 46 FF F7 BC F8 65 64 20 6C 20 F0 02 00 40 F0 01 00 20 64 00 E0 01 26 84 F8 3C 50 30 46 70 BD 00 00 70 B5 86 B0 06 46 14 21 68 46 FE F7 B0 FD 1D 49 30 68 88 42 34 D1 1C 48 00 25 01 68 41 F4 80 71 01 60 00 68 00 F4 80 70
info,12001,数据传输,[固件升级] 发送数据帧 25/117（256 字节）
info,12001,数据帧,05 90 17 48 14 38 01 68 41 F0 01 01 01 60 00 68 69 46 00 F0 01 00 05 90 30 20 00 90 03 20 CD E9 01 05 10 48 00 F0 26 FB 10 4C 0F 48 C4 E9 00 05 00 15 A5 60 C4 E9 03 50 80 00 60 61 80 00 A0 61 80 11 C4 E9 07 05 20 46 65 62 00 F0 E7 F9 08 B1 FF F7 C2 FC B4 63 A6 63 06 B0 70 BD 00 20 01 40 44 38 02 40 00 00 02 40 10 64 02 40 BC 33 00 20 F8 B5 00 23 04 46 00 93 90 F8 3C 00 01 28 07 D0
info,12001,数据帧,01 20 84 F8 3C 00 20 68 85 68 ED 07 02 D0 11 E0 02 20 F8 BD 85 68 45 F0 01 05 85 60 40 48 41 4D 00 68 B0 FB F5 F0 00 EB 40 00 00 E0 40 1E 00 90 00 28 FB D1 20 68 85 68 ED 05 03 D5 85 68 25 F4 80 75 85 60 20 68 85 68 ED 07 5F D0 25 6C 40 F2 01 66 B5 43 45 F4 80 75 25 64 40 68 40 05 05 D5 20 6C 20 F4 00 50 40 F4 80 50 20 64 20 6C C0 04 04 D5 60 6C 20 F0 06 00 60 64 00 E0 63 64 84 F8
info,12001,数据传输,[固件升级] 发送数据帧 26/117（256 字节）
info,12001,数据帧,3C 30 A3 6B 29 48 28 4D D8 63 A3 6B 28 48 18 64 A3 6B 28 48 D8 64 23 68 6F F0 22 00 18 60 20 68 43 68 43 F0 80 63 43 60 20 68 83 68 43 F4 80 73 83 60 13 46 20 68 0A 46 A6 6B 00 F1 4C 01 30 46 00 F0 D6 F9 68 68 1C 49 C0 06 20 68 06 D0 88 42 24 D1 81 68 11 F0 40 5F 13 D0 1F E0 88 42 F8 D0 16 4A 90 42 03 D1 D1 F8 04 23 D2 06 F1 D0 14 4A 90 42 13 D1 D1 F8 04 13 01 F0 1F 01 10 29 E8 D3
info,12001,数据帧,0C E0 81 68 41 F0 80 41 81 60 07 E0 20 6C 40 F0 10 00 20 64 60 6C 40 F0 01 00 60 64 00 20 F8 BD 38 05 00 20 40 42 0F 00 00 23 01 40 9F 08 0C 08 23 09 0C 08 0D 09 0C 08 00 20 01 40 00 21 01 40 00 22 01 40 2D E9 F0 41 04 46 87 6D 00 F0 48 FB 05 46 94 F8 35 00 00 26 02 28 06 D0 80 20 60 65 84 F8 34 60 01 20 BD E8 F0 81 20 68 01 68 21 F0 16 01 01 60 20 68 41 69 21 F0 80 01 41 61 20 6C
info,12001,数据传输,[固件升级] 发送数据帧 27/117（256 字节）
info,12001,数据帧,08 B9 A0 6C 20 B1 20 68 01 68 21 F0 08 01 01 60 20 68 01 68 21 F0 01 01 01 60 0C E0 00 F0 20 FB 40 1B 05 28 07 D9 20 20 60 65 03 20 84 F8 35 00 84 F8 34 60 D7 E7 20 68 00 68 C0 07 EE D1 94 F8 5C 10 3F 20 88 40 B8 60 01 20 84 F8 35 00 84 F8 34 60 00 20 C7 E7 90 F8 35 10 02 29 03 D0 80 21 41 65 01 20 70 47 05 21 80 F8 35 10 00 68 01 68 21 F0 01 01 01 60 00 20 70 47 00 00 2D E9 F8 43
info,12001,数据帧,04 46 4F F0 00 09 CD F8 00 90 63 48 4F F4 16 51 A5 6D 00 68 B0 FB F1 F7 2E 68 94 F8 5C 20 08 21 01 FA 02 F0 30 42 0F D0 20 68 02 68 52 07 0B D5 02 68 22 F0 04 02 02 60 94 F8 5C 00 81 40 A9 60 60 6D 40 F0 01 00 60 65 94 F8 5C 10 4F F0 01 08 08 FA 01 F0 30 42 08 D0 21 68 49 69 09 06 04 D5 A8 60 60 6D 40 F0 02 00 60 65 94 F8 5C 10 04 20 88 40 30 42 08 D0 21 68 09 68 89 07 04 D5 A8 60
info,12001,数据传输,[固件升级] 发送数据帧 28/117（256 字节）
info,12001,数据帧,60 6D 40 F0 04 00 60 65 94 F8 5C 10 10 20 88 40 30 42 18 D0 21 68 09 68 09 07 14 D5 A8 60 20 68 01 68 49 03 04 D5 00 68 00 03 08 D5 A1 6C 07 E0 01 68 C9 05 03 D4 01 68 21 F0 08 01 01 60 21 6C 09 B1 20 46 88 47 94 F8 5C 10 20 20 88 40 30 42 31 D0 21 68 09 68 C9 06 2D D5 A8 60 94 F8 35 00 05 28 20 68 01 68 06 D0 49 03 47 D5 00 68 00 03 1D D4 61 6C 1C E0 21 F0 16 01 01 60 20 68 41 69
info,12001,数据帧,21 F0 80 01 41 61 20 6C 08 B9 A0 6C 20 B1 20 68 01 68 21 F0 08 01 01 60 94 F8 5C 10 3F 20 88 40 A8 60 84 F8 35 80 84 F8 34 90 21 6D 1F E0 E1 6B 09 B1 20 46 88 47 60 6D 00 28 2B D0 60 6D C0 07 14 D0 05 20 84 F8 35 00 20 68 01 68 21 F0 01 01 01 60 00 98 40 1C 00 90 B8 42 03 D8 20 68 00 68 C0 07 F6 D1 84 F8 35 80 84 F8 34 90 E1 6C 00 29 10 D0 01 B0 20 46 BD E8 F0 43 08 47 01 68 C9 05
info,12001,数据传输,[固件升级] 发送数据帧 29/117（256 字节）
info,12001,数据帧,D5 D4 01 68 21 F0 10 01 01 60 84 F8 35 80 84 F8 34 90 CC E7 BD E8 F8 83 38 05 00 20 2D E9 F0 41 04 46 00 F0 1D FA 05 46 5C B1 02 20 84 F8 35 00 00 26 84 F8 34 60 20 68 01 68 21 F0 01 01 01 60 0D E0 01 20 BD E8 F0 81 00 F0 0A FA 40 1B 05 28 05 D9 20 20 60 65 03 20 84 F8 35 00 F2 E7 20 68 00 68 C0 07 F0 D1 21 68 0A 68 20 48 02 40 D4 E9 01 03 18 43 D4 E9 03 35 2B 43 18 43 63 69 18 43
info,12001,数据帧,A3 69 18 43 E3 69 18 43 23 6A 18 43 10 43 62 6A 04 2A 03 D1 D4 E9 0B 23 1A 43 10 43 08 60 20 68 40 69 65 6A 20 F0 07 01 28 46 0D 43 01 27 04 28 0C D1 A0 6A 05 43 E0 6A 40 B1 20 46 FE F7 16 FF 20 B1 40 20 60 65 84 F8 35 70 BA E7 20 68 45 61 20 46 FE F7 F7 FE 94 F8 5C 20 3F 21 91 40 81 60 66 65 84 F8 35 70 00 20 AC E7 00 00 3F 80 10 F0 2D E9 F0 41 04 46 86 6D 90 F8 34 00 00 25 01 28
info,12001,数据传输,[固件升级] 发送数据帧 30/117（256 字节）
info,12001,数据帧,0D D0 01 20 84 F8 34 00 94 F8 35 70 00 20 01 2F 07 D0 84 F8 34 00 02 25 28 46 BD E8 F0 81 02 20 FB E7 02 27 84 F8 35 70 60 65 20 46 FE F7 08 FF 94 F8 5C 10 3F 20 88 40 B0 60 20 68 01 68 41 F0 16 01 01 60 20 6C 20 B1 20 68 01 68 41 F0 08 01 01 60 20 68 01 68 41 F0 01 01 01 60 DC E7 00 00 0B 4A 10 B5 4F F0 FF 30 10 60 00 21 11 60 12 1D 10 60 11 60 06 4A 10 3A 10 60 11 60 12 1D 10 60
info,12001,数据帧,11 60 12 1D 10 60 11 60 00 F0 10 FA 00 20 10 BD 20 38 02 40 70 B5 04 46 00 F0 62 F9 05 46 60 1C 02 D0 04 48 00 78 04 44 00 F0 5A F9 40 1B A0 42 FA D3 70 BD 2C 05 00 20 03 48 01 68 41 F0 00 41 01 60 00 20 70 47 00 00 10 3C 02 40 2D E9 F0 47 1B 4E 05 46 14 46 30 7E 1F 46 89 46 01 28 08 D0 01 20 30 76 4C F2 50 38 40 46 FF F7 9D FA 18 B1 14 E0 02 20 BD E8 F0 87 9D B1 01 2D 16 D0 02 2D
info,12001,数据传输,[固件升级] 发送数据帧 31/117（256 字节）
info,12001,数据帧,19 D0 22 46 3B 46 48 46 FF F7 20 FA 40 46 FF F7 8B FA 0C 49 0A 68 22 F0 01 02 0A 60 00 21 31 76 E8 E7 E1 B2 48 46 FF F7 01 FA EF E7 A1 B2 48 46 FF F7 22 FA EA E7 21 46 48 46 FF F7 2F FA E5 E7 80 37 00 20 10 3C 02 40 07 49 00 20 0A 68 00 2A 09 DA 05 4A 05 4B 0C 3A 13 60 05 4B 13 60 09 68 00 29 00 DA 01 20 70 47 10 3C 02 40 23 01 67 45 AB 89 EF CD 2D E9 F8 4F DF F8 9C 91 00 22 A9 F1
info,12001,数据帧,04 0B 03 27 4F F0 0F 0C 09 F1 04 0A AB F1 04 0E 01 25 0B 68 95 40 2B 40 AB 42 6E D1 0C 79 04 F0 03 04 01 2C 01 D0 02 2C 15 D1 86 68 54 00 07 FA 04 F8 26 EA 08 06 D1 F8 0C 80 08 FA 04 F8 48 EA 06 08 C0 F8 08 80 44 68 AC 43 0D 79 C5 F3 00 15 95 40 25 43 45 60 0C 79 E4 43 A4 07 08 D0 C5 68 54 00 07 FA 04 F6 B5 43 8E 68 A6 40 2E 43 C6 60 0C 79 04 F0 03 04 02 2C 11 D1 D4 08 00 EB 84 06
info,12001,数据传输,[固件升级] 发送数据帧 32/117（256 字节）
info,12001,数据帧,35 6A 54 07 E4 0E 0C FA 04 F8 25 EA 08 05 D1 F8 10 80 08 FA 04 F8 48 EA 05 08 C6 F8 20 80 05 68 54 00 07 FA 04 F6 B5 43 0E 79 06 F0 03 06 A6 40 2E 43 06 60 4C 68 14 F4 40 3F 66 D0 37 4C 25 68 45 F4 80 45 25 60 24 68 22 F0 03 05 04 F4 80 44 00 94 33 4C 05 EB 04 08 D8 F8 08 58 94 07 26 0F 0C FA 06 F4 A5 43 2F 4C A0 42 01 D1 00 24 24 E0 2D 4C A0 42 02 D1 01 24 1F E0 46 E0 2B 4C A0 42
info,12001,数据帧,01 D1 02 24 19 E0 2A 4C A0 42 01 D1 03 24 14 E0 28 4C A0 42 01 D1 04 24 0F E0 27 4C A0 42 01 D1 05 24 0A E0 25 4C A0 42 01 D1 06 24 05 E0 24 4C A0 42 01 D1 07 24 00 E0 08 24 B4 40 2C 43 C8 F8 08 48 D9 F8 00 40 4D 46 4E 68 9C 43 F6 02 00 D5 1C 43 2C 60 DA F8 00 40 55 46 4E 68 9C 43 B6 02 00 D5 1C 43 2C 60 DB F8 00 40 5D 46 4E 68 9C 43 B6 03 00 D5 1C 43 2C 60 DE F8 00 40 75 46 4E 68
info,12001,数据传输,[固件升级] 发送数据帧 33/117（256 字节）
info,12001,数据帧,9C 43 F6 03 00 D5 1C 43 2C 60 52 1C 10 2A FF F4 3F AF BD E8 F8 8F 00 00 08 3C 01 40 44 38 02 40 00 30 01 40 00 00 02 40 00 04 02 40 00 08 02 40 00 0C 02 40 00 10 02 40 00 14 02 40 00 18 02 40 00 1C 02 40 42 69 21 EA 02 03 0A 40 43 EA 02 41 81 61 70 47 0A B1 81 61 70 47 09 04 FB E7 00 00 01 48 80 68 70 47 00 00 2C 05 00 20 70 B5 04 00 11 D0 21 68 4C F6 CC 40 08 60 21 68 45 F2 55 50
info,12001,数据帧,08 60 D4 E9 00 01 41 60 21 68 A0 68 88 60 FF F7 E7 FF 05 46 0C E0 01 20 70 BD FF F7 E1 FF 40 1B 31 28 05 D9 20 68 C0 68 80 07 01 D0 03 20 70 BD 20 68 C0 68 80 07 F0 D1 21 68 4A F6 AA 20 08 60 00 20 70 BD 00 68 4A F6 AA 21 01 60 00 20 70 47 02 48 81 68 02 78 11 44 81 60 70 47 2C 05 00 20 0B 48 10 B5 01 68 41 F4 00 71 01 60 01 68 41 F4 80 61 01 60 01 68 41 F4 80 71 01 60 03 20 00 F0
info,12001,数据传输,[固件升级] 发送数据帧 34/117（256 字节）
info,12001,数据帧,A1 F8 0F 20 00 F0 06 F8 00 F0 52 F8 00 20 10 BD 00 3C 02 40 30 B5 05 46 1F 48 87 B0 00 24 01 68 41 F0 10 01 01 60 00 68 06 A9 00 F0 10 00 05 90 68 46 00 F0 33 F9 03 98 A8 B1 00 F0 4F F9 40 00 16 49 17 4A B0 FB F1 F1 16 48 49 1E 02 60 40 F2 E7 32 C0 E9 03 24 C0 E9 01 14 84 61 00 F0 D0 FB 04 00 03 D0 15 E0 00 F0 39 F9 E9 E7 0D 48 00 F0 13 FC 04 00 0D D1 36 20 00 F0 36 F8 10 2D 07 D2
info,12001,数据帧,00 22 29 46 36 20 00 F0 3D F8 07 48 05 60 00 E0 01 24 07 B0 20 46 30 BD 40 38 02 40 40 42 0F 00 00 10 00 40 38 37 00 20 30 05 00 20 70 47 00 00 0C 48 82 B0 01 68 41 F4 80 41 01 60 00 68 00 F4 80 40 00 90 07 48 00 1F 01 68 41 F0 80 51 01 60 00 68 00 22 00 F0 80 50 00 90 0F 21 90 1E 02 B0 00 F0 10 B8 44 38 02 40 00 28 09 DB 00 F0 1F 02 01 21 91 40 40 09 80 00 00 F1 E0 20 C0 F8 00 11
info,12001,数据传输,[固件升级] 发送数据帧 35/117（256 字节）
info,12001,数据帧,70 47 00 00 F0 B4 0E 4B 1B 68 C3 F3 02 23 C3 F1 07 04 04 2C 00 D9 04 24 1D 1D 07 2D 01 D2 00 23 00 E0 DB 1E 01 26 06 FA 04 F5 6D 1E 0D 40 9D 40 9E 40 76 1E 16 40 45 EA 06 01 F0 BC 03 F0 4A B9 0C ED 00 E0 06 4A 00 F0 07 01 10 68 4F F6 FF 03 18 40 40 EA 01 20 03 49 08 43 10 60 70 47 00 00 0C ED 00 E0 00 00 FA 05 2D E9 F0 47 0D 46 04 00 65 D0 DF F8 14 91 D9 F8 00 00 EF B2 00 F0 07 00
info,12001,数据帧,A8 42 07 D2 89 F8 00 70 D9 F8 00 00 00 F0 07 00 A8 42 54 D1 20 68 3D 4E 81 07 12 D5 40 07 03 D5 30 68 40 F4 E0 50 30 60 20 78 00 07 03 D5 30 68 40 F4 60 40 30 60 30 68 A1 68 20 F0 F0 00 08 43 30 60 20 78 C0 07 2D D0 30 49 60 68 08 39 01 28 12 D0 02 28 13 D0 03 28 11 D0 09 68 89 07 00 29 2D DA 31 68 21 F0 03 01 01 43 31 60 FF F7 B8 FE 80 46 41 F2 88 3A 0E E0 09 68 89 03 EF E7 09 68
info,12001,数据传输,[固件升级] 发送数据帧 36/117（256 字节）
info,12001,数据帧,89 01 EC E7 FF F7 AC FE A0 EB 08 01 51 45 02 D9 03 20 BD E8 F0 87 30 68 61 68 00 F0 0C 00 B0 EB 81 0F EF D1 D9 F8 00 10 48 46 01 F0 07 01 A9 42 07 D9 07 70 00 68 00 F0 07 00 A8 42 01 D0 01 20 E7 E7 20 78 40 07 05 D5 30 68 E1 68 20 F4 E0 50 08 43 30 60 20 78 00 07 06 D5 30 68 21 69 20 F4 60 40 40 EA C1 00 30 60 00 F0 58 F8 31 68 08 4A C1 F3 03 11 51 5C C8 40 06 49 08 60 06 48 00 68
info,12001,数据帧,FF F7 C8 FE 00 20 C4 E7 00 3C 02 40 08 38 02 40 CC 73 0C 08 38 05 00 20 30 05 00 20 0F 22 02 60 0C 4A 13 68 03 F0 03 03 43 60 13 68 03 F0 F0 03 83 60 13 68 03 F4 E0 53 C3 60 12 68 4F F4 E0 53 03 EA D2 02 02 61 04 48 00 68 00 F0 07 00 08 60 70 47 00 00 08 38 02 40 00 3C 02 40 04 48 05 49 00 68 09 68 04 4A C1 F3 82 21 51 5C C8 40 70 47 38 05 00 20 08 38 02 40 DC 73 0C 08 04 48 05 49
info,12001,数据传输,[固件升级] 发送数据帧 37/117（256 字节）
info,12001,数据帧,00 68 09 68 04 4A C1 F3 42 31 51 5C C8 40 70 47 38 05 00 20 08 38 02 40 DC 73 0C 08 15 48 10 B5 00 68 10 F0 0C 01 14 48 13 D0 43 10 04 29 0F D0 08 29 0E D1 0F 4C 24 1F 21 68 01 F0 3F 02 21 68 49 02 07 D5 20 68 C0 F3 88 10 A0 FB 03 01 06 E0 18 46 10 BD 21 68 C1 F3 88 11 A1 FB 00 01 00 23 FD F7 14 FF 21 68 C1 F3 01 41 49 1C 49 00 B0 FB F1 F0 10 BD 08 38 02 40 00 24 F4 00 2D E9 F8 4F
info,12001,数据帧,04 00 75 D0 20 78 DF F8 38 A3 C0 07 AA F1 04 05 48 D0 0A F1 04 00 01 68 C1 F3 81 01 01 29 08 D0 00 68 C0 F3 81 00 02 28 0A D1 DA F8 00 00 40 02 06 D5 28 68 80 03 35 D5 60 68 00 28 E1 D0 31 E0 60 68 B0 F5 80 3F 10 D0 B0 F5 A0 2F 28 68 10 D0 20 F4 80 30 28 60 28 68 20 F4 80 20 28 60 60 68 A0 B1 FF F7 BD FD 06 46 0C E0 28 68 40 F4 80 30 F4 E7 40 F4 80 20 28 60 F7 E7 FF F7 B1 FD 80 1B
info,12001,数据传输,[固件升级] 发送数据帧 38/117（256 字节）
info,12001,数据帧,64 28 71 D8 28 68 80 03 F7 D5 0B E0 FF F7 A8 FD 06 46 04 E0 FF F7 A4 FD 80 1B 64 28 F1 D8 28 68 80 03 F7 D4 20 78 DF F8 9C 92 80 07 4F F0 00 0B 3D D5 A3 48 00 1D 01 68 11 F0 0C 0F 08 D0 00 68 C0 F3 81 00 02 28 0A D1 DA F8 00 00 40 02 06 D4 28 68 80 07 15 D5 E0 68 01 28 09 D1 11 E0 E0 68 B8 B1 01 20 C9 F8 00 00 FF F7 7A FD 06 46 05 E0 22 E1 FF F7 75 FD 80 1B 02 28 C2 D8 28 68 80 07
info,12001,数据帧,F7 D5 28 68 21 69 20 F0 F8 00 40 EA C1 00 28 60 0D E0 C9 F8 00 B0 FF F7 63 FD 06 46 04 E0 FF F7 5F FD 80 1B 02 28 1F D8 28 68 80 07 F7 D4 20 78 00 07 22 D5 82 4F 84 48 61 69 70 37 71 B1 01 21 01 60 FF F7 4D FD 06 46 04 E0 FF F7 49 FD 80 1B 02 28 09 D8 38 68 80 07 F7 D5 0E E0 C0 F8 00 B0 FF F7 3E FD 06 46 05 E0 82 E0 FF F7 39 FD 80 1B 02 28 7D D8 38 68 80 07 F7 D4 20 78 40 07 65 D5
info,12001,数据传输,[固件升级] 发送数据帧 39/117（256 字节）
info,12001,数据帧,6F 48 4F F0 00 08 3C 30 00 68 C0 00 0B D4 6C 48 3C 30 01 68 41 F0 80 51 01 60 00 68 4F F0 01 08 00 F0 80 50 00 90 69 4F 38 68 C0 05 0F D4 38 68 40 F4 80 70 38 60 FF F7 13 FD 06 46 04 E0 FF F7 0F FD 80 1B 02 28 53 D8 38 68 C0 05 F7 D5 5C 4F A0 68 6C 37 01 28 0F D0 05 28 38 68 10 D0 20 F0 01 00 38 60 38 68 20 F0 04 00 38 60 A0 68 B0 B1 FF F7 F6 FC 06 46 0E E0 38 68 40 F0 01 00 F4 E7
info,12001,数据帧,40 F0 04 00 38 60 F7 E7 FF F7 EA FC 81 1B 41 F2 88 30 81 42 63 D8 38 68 80 07 F5 D5 0D E0 FF F7 DF FC 06 46 06 E0 FF F7 DB FC 81 1B 41 F2 88 30 81 42 54 D8 38 68 80 07 F5 D4 B8 F1 00 0F 05 D0 3F 48 3C 30 01 68 21 F0 80 51 01 60 A0 69 B8 B3 3B 49 09 1D 09 68 C1 F3 81 01 02 29 46 D0 02 28 58 46 06 D0 C9 F8 60 00 FF F7 BA FC 04 46 39 E0 35 E0 4F 46 C9 F8 60 00 FF F7 B2 FC 06 46 04 E0
info,12001,数据传输,[固件升级] 发送数据帧 40/117（256 字节）
